x,Series 1,Series 2,Series 3,Series 4,Series 5,Series 6,Series 7,Series 8,Series 9,Series 10
66,0.202738766231,1.1647758125,1.37013933997,3.65983352017,2.12502893903,1.28851131867,0.405012622652,0.694261152146,0.946217379116,0.385460020612
67,-0.179163015045,1.48920417817,1.34705712622,3.93168029075,1.98000914667,1.43872235541,0.625678912791,0.61811496502,0.931358516084,0.540077739911
68,-0.583445395354,1.81484032973,1.27102274683,4.18601587915,1.80476777282,1.61130196648,0.938754065653,0.551807665211,0.893679832628,0.684971125392
69,-0.840075470795,2.038136326,1.13893175506,4.28825101563,1.6118673358,1.72494208777,1.29549507666,0.434901892776,0.821104810527,0.794818685404
70,-0.820352968439,2.08274819514,0.95914205261,4.13891961557,1.41774402032,1.71623450291,1.64417525824,0.227832869266,0.703621613192,0.852445442718
71,-0.582462850922,1.99533622133,0.791899188774,3.79729793834,1.25629393931,1.60275653705,1.91953731463,-0.014649101993,0.540557245352,0.877482770242
72,-0.237385585889,1.8573096714,0.712107091576,3.36750731732,1.16634567526,1.42496411543,2.05250152242,-0.211149492102,0.333876955691,0.89995991869
73,0.103895174221,1.75007990837,0.794670573278,2.95367179111,1.18672810815,1.22331454338,1.97398792762,-0.280272164898,0.0855461520405,0.949906766008
74,0.346068277368,1.74161437205,1.08918983337,2.64377945221,1.3445888089,1.03805196657,1.63935873066,-0.16514587509,-0.194310775226,1.04645226821
75,0.479121457539,1.82671083288,1.50754261314,2.43799716542,1.6034988527,0.908260391393,1.13700458901,0.0576218656522,-0.451163495137,1.14939620767
76,0.521921326829,1.97539466315,1.91497919759,2.30675895084,1.90550479134,0.872631046288,0.600354410628,0.266232841172,-0.615447556047,1.19845182104
77,0.493357495344,2.15767150743,2.17671273939,2.22047515054,2.19263603531,0.969854846918,0.162872970161,0.338852847199,-0.617586533724,1.13331634883
78,0.413870887505,2.34444641618,2.1817240594,2.15348910018,2.41190434763,1.22508549542,-0.0626429498489,0.176152971074,-0.407900232956,0.909743936352
79,0.314105930295,2.51254012742,1.97532171969,2.10601272329,2.54309205641,1.57443800496,-0.099336723147,-0.173171022732,-0.0675724760884,0.589100252946
80,0.228829385837,2.64116338654,1.66597252995,2.0887091574,2.57922118379,1.91805471026,-0.0252731467771,-0.600619657785,0.269342311032,0.275419266833
81,0.192819540654,2.70953362047,1.362319865,2.11227075741,2.51335076476,2.15597738088,0.0813294439346,-0.997526270447,0.468641897548,0.0728542296941
82,0.234740030892,2.69878375396,1.1636810333,2.18156522344,2.3442107327,2.20280777561,0.149427186623,-1.2653002483,0.415455683547,0.070730877681
83,0.334332943764,2.60537205605,1.09475818397,2.25485887712,2.11590223823,2.08963791572,0.165377101828,-1.38596655024,0.149579856536,0.239744284159
84,0.447863728452,2.4331111737,1.14444689164,2.26805481332,1.89429932483,1.90346156285,0.143081939525,-1.38023620759,-0.214967375982,0.493660639621
85,0.531449514421,2.18586021707,1.30141651363,2.15691484144,1.74541359189,1.73162565228,0.0966184769413,-1.26906466094,-0.563698889742,0.745886471652
86,0.547342215785,1.87389534981,1.54986442616,1.86971972368,1.72713523969,1.65413328489,0.0396047493152,-1.07521875777,-0.790404990419,0.916590557562
87,0.518061871064,1.57053386934,1.83005526269,1.47773641452,1.81756984391,1.67884173235,-0.018847889434,-0.839260606992,-0.870193455443,0.992374015987
88,0.500336077987,1.38487456348,2.0573178899,1.12203754925,1.9495380589,1.77265904563,-0.0721860307279,-0.611852722406,-0.824327011605,0.997544270039
89,0.55128156095,1.4264108772,2.1467487579,0.944426429196,2.05527721642,1.90205695453,-0.113940782495,-0.443864492449,-0.674670715442,0.956837439368
90,0.720838358757,1.78976485492,2.0238555319,1.0707383807,2.07114704257,2.03376205356,-0.138390695469,-0.381555809145,-0.445646426868,0.893747376732
91,0.971972929267,2.39112344391,1.73038989341,1.44608585103,1.99682893862,2.13074961318,-0.137704979256,-0.396330537152,-0.178124075709,0.817422636939
92,1.20950158821,3.0274601429,1.38533870097,1.89537570271,1.8749937119,2.15315262574,-0.102096971921,-0.408616213888,0.0767395188549,0.727455241095
93,1.33717404968,3.49356189673,1.10910501476,2.24131055785,1.74910131126,2.06105163198,-0.0217436174284,-0.337904475793,0.267599529213,0.623261955423
94,1.26633503554,3.59761471119,1.01345272795,2.31727917146,1.66149231094,1.81979984949,0.111173315061,-0.110453961296,0.34667467595,0.506065891634
95,1.02573004414,3.35492224284,1.07660473473,2.12185252719,1.63720441347,1.47625355359,0.273482221604,0.242874916455,0.32126766894,0.40501197135
96,0.736440797188,2.94368708481,1.17175335059,1.78351815269,1.68766653717,1.14137153035,0.4176378579,0.608951991796,0.242005016137,0.371205741608
97,0.522040305957,2.54650694641,1.16925709971,1.43426880599,1.82394042681,0.927842092047,0.495437363447,0.872427409204,0.160682128919,0.456345260975
98,0.501411124669,2.33887026079,0.946372329306,1.20183395091,2.05538476146,0.942302746844,0.461703613194,0.924582267109,0.128617323639,0.707709375102
99,0.699613056055,2.3540593096,0.518331863084,1.12866479664,2.35729196488,1.17035736289,0.331782970944,0.789335983904,0.187585631803,1.08417984804
100,1.05508616265,2.49406775095,0.0277521961244,1.17848132631,2.67350355862,1.48586822875,0.176898747148,0.613063316713,0.370551462328,1.46302783104
101,1.50302353436,2.65596784092,-0.377975152982,1.31205225422,2.94668211566,1.75850895903,0.070368820036,0.546729305815,0.710148954718,1.71846527172
102,1.97855089293,2.73991043776,-0.555914556543,1.49034086705,3.12142214482,1.86159973411,0.0829657118727,0.735571816451,1.23583596894,1.72942940515
103,2.41499677466,2.72817450898,-0.482000532976,1.67950107337,3.19385655736,1.76574045188,0.217559286962,1.17204442239,1.89233651012,1.50091432609
104,2.74374308244,2.69199663342,-0.260922595271,1.85130903865,3.21594243012,1.54690018752,0.403470191039,1.68311136924,2.5325945412,1.17445346072
105,2.89607440158,2.70706062527,-0.00380707226148,1.97782200038,3.24242764337,1.28631571081,0.566342142379,2.08746363652,3.00496568872,0.89840621149
106,2.80563211551,2.84705907118,0.179867982401,2.03202791203,3.32688905857,1.06406172722,0.633075299543,2.20802918938,3.16119183518,0.81828160629
107,2.49340908852,3.11188244714,0.241715568459,2.02141043328,3.47950133744,0.917142626144,0.577138052827,2.02477404014,2.97852178389,0.973943459892
108,2.09146111684,3.40758562715,0.211022829662,1.99731274667,3.65525546869,0.827801097045,0.431207912957,1.71733003119,2.59377995683,1.27093311198
109,1.73902899031,3.63415297916,0.122101882697,2.0139154386,3.80557244398,0.774737131064,0.231792805938,1.47824598531,2.15411420056,1.60610217916
110,1.57367903299,3.69285611979,0.00898439197701,2.12468741219,3.88239117807,0.736838829721,0.0153512778618,1.49752080821,1.80531862318,1.8771668296
111,1.64168997867,3.55516984597,-0.109600951838,2.34431211407,3.86591198518,0.703244783143,-0.184318631667,1.82616143492,1.61943789647,2.02896544383
112,1.85288344186,3.29824932017,-0.238187742584,2.62989122393,3.77931731807,0.678277427528,-0.336485837439,2.3080716124,1.5598015452,2.07645981183
113,2.10591066549,3.00873720991,-0.383651478877,2.93425901163,3.65014075675,0.667345501762,-0.409642091054,2.77095040143,1.58256380184,2.03999598385
114,2.30004163835,2.77291836879,-0.552717156031,3.21043874023,3.50598324229,0.675797953866,-0.372598941539,3.04378613487,1.64405314632,1.94008772666
115,2.38846558633,2.64152548722,-0.736709430749,3.42559370304,3.37596237233,0.704591386239,-0.227400425322,3.06400088265,1.70678309391,1.81371502721
116,2.41936861212,2.60265415887,-0.899820081959,3.57179961394,3.29186784524,0.746943806696,-0.0346407861813,2.96005922421,1.74416418048,1.72686865924
117,2.45060669595,2.63802405147,-1.00347899142,3.64366806025,3.28576135664,0.795285499665,0.139125816861,2.87987224852,1.73071616633,1.74849244892
118,2.53982420373,2.72930151299,-1.00931783502,3.63585017506,3.38954456279,0.842015571595,0.227531743349,2.97083710842,1.64106977525,1.94713342544
119,2.71117034254,2.84971323295,-0.910909069977,3.54925655428,3.60978744911,0.874598154558,0.193732257231,3.29900309576,1.46741947713,2.32853201085
120,2.91899577969,2.95489900594,-0.768384619805,3.39784151056,3.90027286122,0.87021368538,0.0624036209398,3.76090360496,1.23855977224,2.76754972957
121,3.10892714013,2.99830045996,-0.650195602191,3.19718967634,4.20818583843,0.804757253182,-0.134088461437,4.23188442565,0.987859758206,3.12268969711
122,3.22664826049,2.93342449763,-0.624685002975,2.96291841555,4.4807312007,0.654202127605,-0.363373686935,4.58740289177,0.74866557721,3.25267853145
123,3.23830789471,2.73712707413,-0.721516496941,2.72235332929,4.67218939801,0.422487149163,-0.591436711251,4.74281631323,0.546112087957,3.09619080342
124,3.16070905679,2.44405714536,-0.874615679369,2.53179995924,4.75435430591,0.182770851634,-0.780190424221,4.71224143917,0.385009782244,2.78978629075
125,3.01835610427,2.09765036658,-1.00335237389,2.45196988281,4.70168249617,0.0187357531271,-0.890928654857,4.52481015013,0.26707908734,2.50011072962
126,2.83575591128,1.74133866334,-1.02712188731,2.54354129407,4.48865385479,0.0140243497689,-0.884961793777,4.20967075445,0.194035374364,2.39375510528
127,2.64057544843,1.41387053523,-0.897319034579,2.82527252735,4.11902423936,0.202023054613,-0.744396837757,3.81660014041,0.1612449516,2.56855902797
128,2.46981559151,1.140161153,-0.659854850739,3.19210417983,3.68302127953,0.467678030147,-0.512767246603,3.45630536412,0.145321044691,2.91929273373
129,2.36219219338,0.942584002928,-0.378006429958,3.51622703768,3.28676060706,0.668661578734,-0.244892750216,3.25068856433,0.119431257555,3.30341524626
130,2.35642013811,0.843511804822,-0.11504975424,3.6698343063,3.03635567383,0.662649499036,0.0044076055081,3.32164818413,0.0567438598189,3.57838826802
131,2.47515468937,0.852610805072,0.0841758774506,3.56522338543,3.00178354908,0.365277020262,0.191653763822,3.72981785433,-0.0585371455431,3.64607956765
132,2.6842033556,0.93456894606,0.240093234436,3.25665227924,3.12510593533,-0.102656157865,0.31350335882,4.31896636352,-0.203143527914,3.56554526049
133,2.93680157677,1.04411072238,0.387550678591,2.82978347757,3.32009051603,-0.574976467754,0.37547774426,4.8849059142,-0.345187137597,3.43061121093
134,3.18621321363,1.13500226178,0.560924202929,2.37077429234,3.50026208785,-0.885548786449,0.382306427052,5.22378445974,-0.453955174527,3.33544637173
135,3.39167372593,1.1716061523,0.783644061923,1.95439843928,3.59454324119,-0.909823575972,0.340452066695,5.18672951725,-0.505812324147,3.35430857001
136,3.53762992649,1.1695369699,1.03564317839,1.60382393429,3.59890604305,-0.699850422509,0.268861669174,4.85650707081,-0.499630417103,3.47456557764
137,3.61522820527,1.15806482421,1.28531064739,1.32848567788,3.52715134037,-0.354613440686,0.189828346507,4.37743525925,-0.440221502814,3.66047967686
138,3.61561500586,1.16645993408,1.50103547166,1.13781846068,3.39308012274,0.0269028793775,0.125645237482,3.89383271387,-0.332397678219,3.87631296503
139,3.5358572351,1.21633146732,1.65716838725,1.03226075138,3.21173502501,0.355783962971,0.0943081565934,3.52811290142,-0.183333858052,4.08454066025
140,3.40330364585,1.2901040284,1.75855306317,0.966236843438,3.00450941994,0.594620601102,0.0918330654144,3.29064927006,-0.0122902417421,4.23849849263
141,3.25495901484,1.35770737327,1.81975650198,0.879498411761,2.79482175094,0.722427188594,0.107227172333,3.15608887611,0.15761931594,4.28860786813
142,3.12783227695,1.38906587727,1.85534989337,0.71179081286,2.60609133345,0.718225192691,0.129494667588,3.0990633912,0.30327930074,4.18528893775
143,3.05239480226,1.36189025689,1.88116452796,0.417914040586,2.46090557888,0.571133331834,0.150354334391,3.09695600715,0.405472596042,3.89919345373
144,3.01877271171,1.30194304678,1.92080815269,0.0455747164565,2.37671797235,0.332583453386,0.178277513503,3.14413036214,0.469040252143,3.52582837427
145,3.00171674244,1.25329910241,2.00085208524,-0.322114261298,2.36902548396,0.0777546436329,0.228119866191,3.24142126219,0.507991773043,3.20828238648
146,2.9759473651,1.26006932712,2.14787347708,-0.601970297052,2.45332123237,-0.118127264602,0.314749621285,3.38967625188,0.536354710883,3.08973784225
147,2.92056356178,1.35776120361,2.37989831758,-0.723722538658,2.63571057521,-0.191631713905,0.449881695801,3.58175629194,0.566917381652,3.2851890487
148,2.84745173967,1.51745757765,2.65091928436,-0.7137866055,2.8520008897,-0.167654217008,0.621618193102,3.75071673977,0.603188380839,3.69855094955
149,2.78336268766,1.68103398793,2.88589915773,-0.642411525982,3.00612952943,-0.111133456054,0.807356201645,3.80249971316,0.644469285335,4.13804435551
150,2.7551210076,1.79022093667,3.00965656246,-0.580063994741,3.00187558908,-0.087206957999,0.984439651342,3.64291269202,0.690040780977,4.41141488307
151,2.78643377517,1.79355629501,2.95695974187,-0.588295185604,2.76011722986,-0.15295720623,1.13227363667,3.19778070121,0.741140411286,4.3504689549
152,2.87244270366,1.70195269895,2.75374360364,-0.646964870161,2.35840845407,-0.291659688672,1.2491493528,2.57634612871,0.816936074173,4.00747807197
153,2.99295178013,1.55981394252,2.47489357511,-0.69206989461,1.95842791531,-0.446960377207,1.34349859233,1.98633445732,0.946223091927,3.55308902347
154,3.12761818944,1.41186437418,2.19576360458,-0.659187279203,1.72265945084,-0.562125937072,1.42385020676,1.63641378272,1.15788893396,3.15908160592
155,3.25636866987,1.30051148047,1.98907765141,-0.492344777062,1.79782426687,-0.585680527237,1.49731483814,1.71241533565,1.47399379076,2.98307231853
156,3.36222078297,1.24261314643,1.89849988064,-0.231990569749,2.15181566646,-0.525668973357,1.55533307633,2.14069566674,1.83967281562,3.02190246084
157,3.43020274828,1.23998881297,1.95049746678,0.0194496051866,2.63917326729,-0.427666459687,1.58007279353,2.68252580789,2.15213565606,3.17035827498
158,3.44538295868,1.29440044774,2.17145616851,0.15842631142,3.11262927567,-0.337815376411,1.55365804612,3.09644802225,2.30795940044,3.32157598042
159,3.39434966294,1.40553687099,2.58082718664,0.0898570742881,3.43225707714,-0.300101204862,1.46020090822,3.15646109477,2.21326042977,3.37426448779
160,3.28536532429,1.54352236225,3.09917004686,-0.160595749303,3.56282043868,-0.327750388301,1.31216398622,2.85698468819,1.91019215154,3.30660320554
161,3.14284768596,1.65644471923,3.57333352037,-0.47727039023,3.54711605569,-0.411062547275,1.14314148449,2.3567332776,1.54230570811,3.15600635987
162,2.99160059085,1.6918650834,3.84840474384,-0.742354157518,3.42980555499,-0.539789367596,0.987232637519,1.81834786708,1.2555755755,2.96130384691
163,2.85565956556,1.6007093211,3.77757821956,-0.843664846402,3.25540529454,-0.702296473491,0.87777978688,1.39997302729,1.18893540961,2.76167007873
164,2.74499818748,1.39548547311,3.36243181753,-0.772071051028,3.06577287963,-0.861581386244,0.834272399199,1.17745829459,1.35245572537,2.60258489783
165,2.65728171032,1.14260401768,2.73442230959,-0.608640993743,2.90043872832,-0.958437107837,0.864074618615,1.15462094962,1.64341405087,2.535047245
166,2.5897597483,0.91029566319,2.0293923452,-0.437488846048,2.79885467194,-0.932906816354,0.974141129534,1.33284581744,1.95527901046,2.6102424353
167,2.53932988463,0.764245445751,1.38105572923,-0.339657175561,2.7986566382,-0.729231755468,1.16974195223,1.71067853612,2.18409892575,2.87586325447
168,2.49439142802,0.708684097273,0.871734473338,-0.322037890259,2.89364337522,-0.392997399655,1.41547814012,2.21812478953,2.28819780949,3.29529039443
169,2.43461614951,0.684730154297,0.53097236744,-0.315371829785,3.03259382849,-0.0738674808486,1.63418462758,2.71480126219,2.2898554158,3.74531791328
170,2.33927792625,0.630624829185,0.385907009559,-0.246928059286,3.16223446277,0.0737492766254,1.74679220573,3.05711556042,2.21426728078,4.09879233066
171,2.18829795141,0.485978103815,0.461418131328,-0.0464439264445,3.23030094284,-0.099612360466,1.67648667074,3.10563357347,2.08676849335,4.23149943621
172,1.98298282165,0.235620049298,0.707792248957,0.274798479451,3.21786991162,-0.58009932701,1.42095250539,2.85829853753,1.9373045546,4.11632978991
173,1.75041190123,-0.0811219584092,0.98541934661,0.607242856977,3.14619912362,-1.15703437547,1.0676568024,2.47861495339,1.80137723589,3.84320044069
174,1.51919893315,-0.42167605264,1.14933742887,0.835482160918,3.03893851117,-1.6080223535,0.709411851747,2.13994399245,1.71481910048,3.50899559586
175,1.31789459877,-0.743637830373,1.05703037528,0.846637494763,2.91958843628,-1.71410234508,0.43803417863,2.0131812687,1.71274610515,3.20979668434
176,1.17204966469,-1.01256932831,0.682335171843,0.648096926342,2.80453402793,-1.41968403701,0.297970623362,2.15193297161,1.79618440563,3.00349603396
177,1.1029671475,-1.20531271839,0.163839787465,0.417541360375,2.7000855519,-0.900502846953,0.266594594546,2.44372852179,1.91789046895,2.89391185179
178,1.1316279326,-1.29956560967,-0.347373799928,0.345565981089,2.61178923944,-0.349836945365,0.316192938951,2.7635027889,2.02696019566,2.88076159517
179,1.27845928968,-1.27346184491,-0.701376204294,0.620672387453,2.54521714529,0.0404174170713,0.418997809259,2.98702893013,2.07292863812,2.96341713551
180,1.52310234469,-1.13727360335,-0.833152130511,1.27712294493,2.50784379602,0.180173193753,0.543211919225,3.05183867116,2.03768417128,3.11579023899
181,1.77719436115,-0.954858199177,-0.819265889595,2.09201269032,2.51031576205,0.149092632428,0.650319587928,2.99843550248,1.9570587573,3.26934233591
182,1.94592539858,-0.795153162378,-0.749704450777,2.81805554187,2.56358034395,0.0429313068712,0.701168187374,2.87708530085,1.87199855776,3.35151029146
183,1.93496439569,-0.726753161045,-0.714060085465,3.20912859118,2.67831952636,-0.0427957227465,0.656875261481,2.73795407604,1.82327798719,3.2901809157
184,1.7109678313,-0.774587773527,-0.751658424426,3.16724456965,2.83142604729,-0.0432039450709,0.512966029234,2.61848930078,1.82979866446,3.07054363833
185,1.36071216168,-0.877584591713,-0.80282081438,2.88618153814,2.93324194381,0.0462617654612,0.33273445628,2.5310882428,1.86738193788,2.79065011249
